index,sic3,yr,ldsal,lemp,ldnpt,ldrst,ldrnd,ldinv,Wage
474,209,83,5.2700038,.0971267,3.554214,.4931519,-1.419459,2.4200289,23.625
475,356,78,4.1738811,-.0070246002,3.0113561,2.925494,.99749291,-.056807298,21.875
475,356,83,3.860749,-.33967739,3.1563289,2.773097,.4753325,.45346379,23.625
476,358,78,6.1271091,1.648659,5.1471119,3.9352751,1.606154,1.94804,21.875
476,358,83,4.457489,.4054651,4.014833,3.481178,.29412919,.73156548,23.625
476,358,88,5.3632512,.62860858,2.4978731,2.9225459,.2477655,.97301668,28.875
477,371,73,6.7149401,2.6729071,5.7092099,3.9040749,2.0673621,4.3765841,18.375
477,371,78,6.8207531,2.636626,5.4856939,3.932075,2.0808749,3.5915301,21.875
478,345,73,4.084311,-.2704972,3.504745,.65463161,-.95010728,1.068383,18.375
478,345,83,3.6566899,-.73396921,3.4797211,1.161716,-.61631119,-.54497272,23.625
479,371,88,5.9162459,1.4029059,3.9671121,2.7521651,1.376585,2.023941,28.875
480,280,78,6.607512,2.122262,5.2205648,2.93015,1.2362339,3.3649769,21.875
480,280,83,6.471189,2.087162,5.5247998,2.9319911,.9241339,3.0432141,23.625
480,280,88,6.839447,2.1251321,5.4567051,3.644949,2.765924,3.9561701,28.875
481,367,83,2.38463,-1.61445,1.269338,1.583715,.099494003,-.41671839,23.625
482,357,88,3.851433,-.84164721,2.1539321,2.3828681,1.287621,.058562599,28.875
483,221,73,6.41538,2.5257289,5.40413,3.712337,2.1079719,3.9745901,18.375
483,221,78,6.398335,2.593013,5.4670639,3.9486899,2.1029339,3.1609299,21.875
483,221,83,6.306128,2.412426,5.921608,4.0329642,2.203454,2.516777,23.625
484,382,78,3.26916,-.8675006,2.3400819,1.052368,-.78944141,.092592798,21.875
485,356,73,7.0505142,2.7911651,5.136776,3.984798,2.2595539,3.1522911,18.375
485,356,78,6.886682,2.8243511,5.3931322,4.0648642,2.3416481,3.769634,21.875
486,291,78,7.3666992,1.0331841,6.5815291,2.0792201,.56940371,4.2859921,21.875
486,291,83,7.202559,.95320112,7.037395,2.7374899,1.7568491,5.6821389,23.625
487,382,78,3.823097,-.64435709,.97371441,2.467881,1.209694,-.2807411,21.875
487,382,83,4.0441351,-.216913,3.0618589,3.186825,1.828207,.66999209,23.625
487,382,88,4.8266468,.046883602,3.6134651,3.6647489,2.4526701,1.9892859,28.875
488,301,73,8.7970066,4.7621741,8.1142797,6.348856,4.7160769,6.6059761,18.375
488,301,78,8.7599316,4.7184992,8.205431,6.466929,4.6717558,5.8424621,21.875
488,301,83,8.2076387,4.097672,7.6942458,6.4632092,4.3661528,5.468184,23.625
489,382,78,5.4214091,1.514028,3.900826,4.2010698,2.6390569,2.3079441,21.875
489,382,83,5.1427722,1.115142,3.9242771,4.3309588,2.2114949,.98602933,23.625
489,382,88,5.2910261,.99399221,3.6592619,4.1674142,2.298228,2.3101439,28.875
490,381,73,5.6724281,1.064711,4.086205,3.4450729,1.394267,2.1054649,18.375
490,381,78,6.06882,1.3609771,4.1573658,3.4025691,1.630847,2.3795459,21.875
491,289,83,1.066429,-3.7722609,-1.076479,.2028995,-2.0109739,-3.30709,23.625
491,289,88,1.556923,-3.1700859,-.67770278,.076039203,-2.0295019,-2.207983,28.875
492,371,78,7.163125,2.0149031,4.5033188,3.769274,2.2948501,2.9471059,21.875
492,371,83,7.3521099,2.424803,4.2449431,3.8332231,2.1588781,3.0740681,23.625
492,371,88,7.377398,2.4849069,4.6781511,4.0194302,2.515044,3.4584441,28.875
493,251,73,4.5385628,.62860858,2.790267,1.570928,.1880523,2.1060691,18.375
493,251,78,4.8163528,.80647588,2.9881661,1.758081,.1727127,1.451998,21.875
493,251,83,4.7236862,.53062832,3.2435141,1.856323,-.1308033,1.180922,23.625
493,251,88,5.0675411,.89812672,3.370611,1.950977,.1268667,1.296006,28.875
494,295,73,7.244947,2.202765,6.5980291,2.8499169,.79604161,4.855823,18.375
494,295,78,7.0176592,2.0980179,6.4879541,2.6059229,.4586691,4.31705,21.875
495,356,83,2.5633709,-1.820159,.27642879,1.870755,.59513372,.17756291,23.625
496,205,73,5.5826249,1.4100111,4.3295898,-1.108961,-2.9153111,3.148783,18.375
497,382,73,4.093297,-.1312483,2.2615559,3.138375,1.816492,1.240278,18.375
497,382,78,4.797977,.62593842,3.172379,3.68818,2.378027,1.853963,21.875
497,382,83,5.1870632,.93961662,4.2977629,4.3599348,3.010139,2.2727439,23.625
497,382,88,5.3675828,.87546879,4.21207,4.768373,3.119616,2.7248981,28.875
498,371,73,10.9263,6.1618781,9.6137571,8.9536572,7.6182389,8.2126617,18.375
498,371,78,11.14149,6.2275848,9.5123615,9.2284966,7.7829509,8.241066,21.875
498,371,83,10.79563,5.9403739,9.5867367,9.4254608,7.5855999,7.7721,23.625
498,371,88,11.4225,5.883152,9.5918636,9.5255547,7.9483562,8.4449568,28.875
499,283,88,4.5092168,-.34389979,2.9034719,2.8841319,1.948804,1.319418,28.875
500,373,88,2.974371,-1.290984,1.770292,.96349877,-1.580865,1.024255,28.875
501,382,73,5.934515,2.151762,4.7217278,5.2123089,3.328944,2.7919409,18.375
501,382,78,6.4029269,2.370244,4.7136898,5.2948842,3.7130921,3.39556,21.875
501,382,83,6.3143702,2.3223879,5.0543318,5.501667,3.9439919,2.992676,23.625
501,382,88,6.244843,1.974081,4.8040051,5.6891479,3.5818,2.9885571,28.875
502,362,73,5.3181891,1.122329,3.901145,2.849252,1.776037,2.2417121,18.375
502,362,78,5.3302422,1.2666661,4.0940461,3.275661,1.307446,2.1788139,21.875
502,362,83,5.1712041,1.068153,4.2625508,3.125211,.81080532,1.4419399,23.625
502,362,88,5.0647082,.75000012,3.648736,2.8532729,.60745251,1.569953,28.875
503,367,78,1.875124,-1.551169,.49669641,-1.853182,-3.417727,-1.331128,21.875
504,384,83,4.5963702,.4054651,3.5534861,2.0949819,1.292305,3.059237,23.625
505,371,78,8.1938086,3.586293,6.9283481,4.5596452,3.2152629,4.9628649,21.875
505,371,83,7.7569871,3.2884021,7.0229402,4.8767161,3.1420259,4.1666732,23.625
506,289,73,5.294693,.7608059,3.9535789,3.4543509,2.0321591,2.2744,18.375
506,289,78,5.7508001,1.193922,4.2459331,3.630044,1.812044,2.595366,21.875
506,289,83,6.0710688,1.410987,4.7913671,3.7387111,2.2640569,2.7391651,23.625
506,289,88,6.476953,1.648659,4.979166,4.0595078,2.63359,3.938858,28.875
507,286,73,7.9032021,3.115469,6.6166601,5.4308462,3.5700181,4.1643348,18.375
507,286,78,7.3279262,2.7837141,6.391592,5.3539891,3.1775069,4.3352008,21.875
507,286,83,6.5603991,1.386294,5.7549982,4.9421458,2.1922131,2.649323,23.625
508,355,78,4.6744671,.1518624,3.1911521,3.2017651,1.6461329,.74193728,21.875
508,355,83,5.4177389,.9932518,4.2164211,4.2910948,3.3685751,1.721167,23.625
509,252,73,5.4928179,1.327075,4.2931752,.440382,-1.162166,2.093915,18.375
510,367,73,6.4458551,2.0918641,5.9838858,3.5481319,1.9916461,3.127152,18.375
511,367,78,3.0155599,-.69715518,2.268889,1.235333,-1.383021,.1417069,21.875
511,367,83,2.8453181,-.9038682,2.0645809,.90656072,-.76181883,.28334919,23.625
512,394,73,4.432837,.26236421,3.361891,1.473906,.2740427,1.493266,18.375
513,382,88,3.509017,-.64055473,3.0302,1.6111,.57482052,2.511306,28.875
514,283,88,2.8329179,-1.924149,1.94591,1.553615,-.71958041,-1.421942,28.875
515,357,88,5.0554061,.423305,3.155509,3.7350199,2.364675,2.531471,28.875
516,353,73,6.6134219,2.261555,4.9412351,4.3821459,2.7090349,4.1031561,18.375
516,353,78,6.8809361,2.5380521,5.1879282,4.5577598,2.5717361,3.551374,21.875
517,372,73,5.6346421,.71686381,2.7696381,3.609174,1.64191,.88555008,18.375
517,372,78,6.2247272,1.497612,3.8020079,4.0389891,3.0932751,3.0723481,21.875
517,372,83,5.888155,1.323355,4.6410689,4.3373561,2.0763431,2.0106211,23.625
518,230,78,4.2651348,.117783,2.71736,1.016234,-1.913649,1.036525,21.875
519,382,73,2.8251779,-1.22078,1.7347471,.5751456,-.312621,-.6190393,18.375
519,382,78,3.702342,-.52763277,2.078135,1.60272,.64787543,.53849882,21.875
519,382,83,3.7327781,-.42007121,2.8601351,2.3793249,1.0607851,1.3964159,23.625
519,382,88,4.0803418,-.1648747,2.9102759,2.8167591,1.422585,1.803205,28.875
520,376,73,8.1858368,3.696352,7.0755758,5.8101139,4.23703,5.9850788,18.375
520,376,78,8.2013969,3.4995329,7.2431412,5.7568421,4.020422,4.8655229,21.875
520,376,83,7.7031932,3.526361,7.1325312,5.8959908,4.3474512,4.4567809,23.625
520,376,88,7.5537639,2.7472711,6.401165,5.9725032,3.462106,4.8475819,28.875
521,283,83,3.9417319,-.61064601,3.956064,4.8001919,3.719372,2.858036,23.625
521,283,88,5.71452,.55618131,5.2632041,5.4074788,4.6812449,4.680635,28.875
522,357,78,3.129267,.91188103,3.942306,2.616868,1.070348,2.225672,21.875
522,357,83,4.2750039,1.003569,3.8839209,2.7649741,.71814162,1.3412991,23.625
522,357,88,5.6735001,1.150255,3.834734,2.616888,.84729779,1.942848,28.875
523,326,88,2.995605,-1.187443,2.101212,.9372862,-.22677331,.054885998,28.875
524,366,78,3.7276261,-.41248971,2.0581341,2.195117,1.28593,1.703934,21.875
524,366,83,4.4878788,.4946962,3.5513871,3.1741171,2.0811269,1.884322,23.625
524,366,88,5.2829151,.87505198,3.8658769,4.3340468,3.11199,2.1440639,28.875
525,372,73,8.3497171,4.1335649,7.0608792,5.6360631,3.838392,4.8886499,18.375
525,372,78,8.5870295,4.3451028,7.2547359,5.716742,4.1961908,5.4609442,21.875
525,372,83,8.903121,4.5282888,7.2476349,6.4265022,5.1675138,5.3887138,23.625
525,372,88,9.1898193,4.6327848,7.3534122,7.1164398,5.9878349,6.1785569,28.875
526,360,73,10.00043,5.9610052,8.8729506,8.2535744,6.7026138,7.303412,18.375
526,360,78,10.19055,5.9939609,9.0753078,8.4278765,6.7496619,7.3618679,21.875
526,360,83,10.23708,5.8289461,9.5287886,8.5904903,6.9409442,7.4678068,23.625
526,360,88,10.79773,5.697093,9.2686443,8.8064299,7.0174541,8.1833248,28.875
527,200,73,8.60464,3.850147,7.6721349,5.997859,4.2243862,5.384541,18.375
527,200,78,8.89676,3.9120231,7.6104188,6.1982312,4.747694,5.192667,21.875
527,200,83,9.1180058,4.0073328,7.8385668,6.4974961,4.8165102,5.603364,23.625
528,336,73,5.017231,.74193728,3.0902531,1.570928,.0024601,1.27068,18.375
529,366,73,6.675756,3.5322261,5.8071361,5.278964,3.5375271,3.925138,18.375
529,366,78,6.6048312,3.1780541,5.5139942,5.0200729,2.4821711,4.2436218,21.875
529,366,83,6.8529739,3.222868,5.9243021,5.0687528,3.9902749,4.2905431,23.625
529,366,88,7.1774578,2.766319,5.3063402,5.3997092,3.8127201,4.4432688,28.875
530,366,88,2.4176509,-1.422958,.99770927,-.0353618,-.70383197,-1.311353,28.875
531,347,83,1.516548,-2.154165,1.767563,-.17265411,-2.089617,.777017,23.625
532,367,78,1.78829,-1.980502,.056577802,.77891117,-.95813793,-1.537464,21.875
532,367,83,2.480993,-1.551169,.63341242,.82991147,-.82909191,-.75721109,23.625
532,367,88,2.9256339,-1.1907279,2.2472899,1.392226,.1268667,-.37717271,28.875
533,204,73,7.9471812,3.8373001,6.9679179,5.5209622,3.976177,5.4332452,18.375
533,204,78,8.3863525,4.1624551,7.158072,5.7264519,4.1132889,5.4718938,21.875
533,204,83,8.5830841,4.3857322,7.45086,5.9070711,4.2686982,5.66047,23.625
533,204,88,8.4751291,4.428874,7.3966751,5.7941718,3.684037,6.064599,28.875
534,371,73,11.36805,6.6981692,9.8824749,9.408227,8.025548,8.5606041,18.375
534,371,78,11.53196,6.7322111,9.7910919,9.6128445,7.8925309,8.826539,21.875
534,371,83,11.31305,6.5381398,10.34046,9.6987963,7.981771,8.31287,23.625
534,371,88,11.6984,6.64079,10.34914,9.9661398,8.4322968,8.8696022,28.875
535,324,73,5.9857912,1.435084,6.0211558,1.106618,-.40793109,3.5731959,18.375
536,329,73,6.4362102,2.2284,5.5581212,3.406842,2.0204699,3.3482921,18.375
536,329,78,6.4907241,2.081939,5.9636021,3.755208,2.087605,2.9375811,21.875
536,329,83,5.7283731,1.496045,5.4240532,3.872092,1.6785361,1.7068731,23.625
537,367,78,2.2937131,-1.038458,1.663474,.91197979,-.29977679,.35756999,21.875
538,325,73,4.428236,.33861279,4.0165839,.52739203,-.63107473,2.9254529,18.375
538,325,83,4.191772,-.016129401,4.3099728,1.114751,-.85520309,1.779992,23.625
539,356,83,7.429667,3.1582761,6.06675,5.8868332,4.4856868,4.1648102,23.625
539,356,88,7.433074,2.948745,5.7813172,6.2700372,4.7153878,3.631063,28.875
540,283,88,3.328222,-.67924422,3.8338301,4.62637,3.332895,2.833328,28.875
541,357,78,.97540861,-1.171183,1.503082,1.655436,-.70967638,-1.086743,21.875
542,382,78,4.8547091,.5538851,2.7343669,4.0339398,2.4607091,1.906996,21.875
542,382,83,5.4588919,1.118088,3.930948,4.6383028,3.55814,2.7571471,23.625
542,382,88,5.2806888,.69214672,4.4507332,5.1991739,3.388427,2.5063989,28.875
543,203,73,6.5119028,1.942619,5.3131452,3.4701929,1.767662,3.0943079,18.375
543,203,78,6.6441579,2.2278609,5.4430699,3.636431,1.9308079,3.5245149,21.875
544,355,73,3.7092409,-.79850781,2.131711,2.7806311,1.22421,-.1017827,18.375
544,355,78,4.3540678,-.1053605,2.18067,2.9297929,1.679086,1.290014,21.875
545,354,73,5.1932449,1.229056,4.0379009,4.395731,2.048805,.84161001,18.375
545,354,78,5.7423348,1.331574,4.0614719,3.96909,1.0516239,2.836457,21.875
546,382,88,2.618432,-1.987774,-.15204521,1.224735,.1053606,-1.2349271,28.875
547,382,78,3.7218671,-.2231435,2.231297,2.6017389,1.217973,.99876451,21.875
548,342,73,7.8356142,3.4499879,6.316349,5.4979291,4.1421571,4.8469381,18.375
548,342,78,7.8455062,3.4563169,6.39959,5.8528242,4.2333941,4.9175162,21.875
548,342,83,7.7384758,3.380995,6.5355558,5.9666939,4.197176,4.517745,23.625
548,342,88,8.1462517,3.387774,6.7242961,6.0692539,4.371098,5.2141318,28.875
549,384,88,2.4568501,-1.7602611,.37116101,.3992883,-.76213998,-.77839148,28.875
550,366,73,4.7310791,.9932518,3.7205679,2.652333,.79604161,2.147773,18.375
551,262,73,4.9904332,.1518624,5.36586,2.238837,.56872272,2.231108,18.375
551,262,78,5.2285371,.1423672,5.2178192,2.371207,.63492751,2.304672,21.875
552,354,78,5.301219,1.504077,4.528193,3.966718,1.874321,2.0390861,21.875
552,354,83,5.1723261,1.3609771,5.2170949,3.828788,1.635857,2.0970881,23.625
552,354,88,5.3297839,1.151521,4.792223,3.7402401,1.842006,3.1498549,28.875
553,325,73,4.1794801,-.1531512,4.1232052,.53132349,-1.401183,1.792586,18.375
553,325,78,3.96964,-.46044949,3.9391439,.40226871,-1.593177,1.8572299,21.875
554,371,78,4.4399009,-.46203551,2.9978199,.61516792,-.79668778,1.661775,21.875
555,369,73,6.2991228,2.377043,5.0369372,4.219007,2.6025071,3.7758651,18.375
556,355,73,4.2378969,-.42464799,2.7242949,2.0186141,.3375273,1.1642359,18.375
557,282,73,8.3000755,3.9508779,7.6390071,6.169796,4.4622211,5.5681829,18.375
557,282,78,8.3003693,3.70399,7.5435882,6.2425518,4.1814742,5.176445,21.875
557,282,83,8.1213408,3.3819129,7.926343,6.1287532,4.2623792,4.774179,23.625
557,282,88,7.6581249,2.509762,7.0180922,6.0510621,4.0156431,5.1922002,28.875
558,301,73,9.1903296,5.0460019,8.4980745,7.347929,5.63309,6.6256418,18.375
558,301,78,9.1886234,5.0472879,8.6017962,7.3435788,5.5170512,6.4214282,21.875
558,301,83,9.1312256,4.865725,8.577507,7.3647418,5.6447029,6.231154,23.625
558,301,88,9.2516594,4.733757,8.7140036,7.472775,5.6852551,6.587914,28.875
559,357,73,4.237021,3.1053939,6.0054851,4.9857821,3.5948119,4.5498199,18.375
559,357,78,6.0050168,3.6615601,6.672152,5.7597489,4.7791648,5.1458182,21.875
559,357,83,6.482471,3.0277641,6.6901989,6.3332291,4.8307848,4.795084,23.625
560,356,78,5.6792789,1.131402,4.2063398,2.82307,1.064711,2.813262,21.875
560,356,83,5.6857109,1.131402,4.7524672,3.0028851,1.459739,2.5036349,23.625
561,280,73,8.9083967,4.3107991,7.680408,5.867537,4.2355332,5.9756389,18.375
561,280,78,8.7727356,4.2017031,7.9237819,5.9268632,4.1967578,6.0183678,21.875
561,280,83,8.7782383,4.3630991,8.4579792,5.9955978,4.3761029,5.913476,23.625
561,280,88,8.5859556,3.822098,7.9743199,6.2636518,4.7447219,6.3453631,28.875
562,356,73,5.2839708,1.027832,3.2778471,2.9047351,1.643816,2.454891,18.375
562,356,78,5.0587811,.48550779,3.6666951,3.267791,1.579823,2.1083119,21.875
562,356,83,5.0120711,.60976559,3.82412,3.484602,1.898693,1.771896,23.625
562,356,88,5.5505972,.78390157,3.891264,3.817919,2.3539031,2.25945,28.875
563,357,88,4.895669,-1.021651,1.99737,2.6832869,1.97341,1.527789,28.875
564,356,73,3.4957099,-.63299322,1.80409,.29988569,-1.729687,.76263618,18.375
564,356,78,3.9420769,-.096510902,2.714793,.3812955,-1.8082891,1.070356,21.875
564,356,83,3.756144,.01094,2.909904,.062451899,-2.347446,.2426869,23.625
564,356,88,4.0926499,-.4004775,2.9056561,.1279809,-1.788865,.53142899,28.875
565,366,78,3.4140279,-.77219027,1.01133,2.136199,.92802489,.79319501,21.875
565,366,83,4.291183,-.45413029,1.779477,2.4696641,1.5681,1.5388449,23.625
566,221,73,5.9175181,1.7904249,4.826426,.96093428,-1.38138,2.435092,18.375
566,221,78,5.8448911,1.891906,4.9775672,.87046301,-.77155191,2.3735859,21.875
566,221,83,5.5352068,1.4816051,4.8233781,1.166113,-.230482,2.3557739,23.625
567,306,73,4.3343821,.41541541,3.0357399,.68972999,-1.506543,.82760859,18.375
568,280,78,4.8750348,-.2231435,4.2165179,2.833122,1.494928,2.5423069,21.875
568,280,83,5.4631081,.43178239,5.1617179,3.3362949,2.146595,3.1695831,23.625
568,280,88,6.2466888,.91629082,5.522068,4.157496,3.3067269,3.8228941,28.875
569,203,73,6.8075962,1.853482,5.3573351,3.013921,1.658931,3.48896,18.375
570,372,73,7.9332628,3.3105431,5.897965,4.506701,2.834517,3.6882589,18.375
570,372,78,7.7975669,3.258096,5.8585129,4.981216,3.0388861,4.2803702,21.875
570,372,83,7.7341099,3.3603749,5.8406029,5.2531672,4.097919,4.4968209,23.625
570,372,88,8.2116899,3.4657359,6.5199761,5.805738,2.849169,4.7440782,28.875
571,283,78,1.262261,-3.352407,-1.3597831,-.0263272,-1.970808,-3.462755,21.875
572,285,78,4.359386,-.1450258,2.916317,2.8312819,1.15492,.8125872,21.875
573,285,78,4.359386,-.1450258,2.916317,2.8312819,1.15492,.8125872,21.875
573,285,88,4.9415178,-.066139802,3.0622449,3.06914,1.4805059,1.687263,28.875
574,225,83,5.592916,.74193728,4.1535602,1.901251,.64828628,2.1334021,23.625
574,225,88,6.333086,1.3787659,4.7580252,2.642844,1.594839,3.6413679,28.875
575,291,78,10.10575,4.0656018,9.9189053,6.5514612,5.0586438,7.8270268,21.875
575,291,83,9.7400227,3.754199,10.16998,6.8926158,5.080503,7.6991682,23.625
576,365,73,4.5364261,1.384793,3.7514579,3.1581421,1.400965,1.561144,18.375
576,365,78,4.8898902,1.345993,3.4140501,2.911916,.66824973,1.75218,21.875
576,365,83,4.940217,.98170382,3.181988,2.9847391,1.318827,1.467119,23.625
577,391,73,5.3492422,.55961579,3.1393709,2.507175,-.079427101,-.080042697,18.375
578,382,78,3.3737481,-.66943061,3.0224609,2.0705271,.77646321,1.686675,21.875
578,382,83,3.4188941,-.61618608,2.9211471,2.4042859,.75793171,.99246019,23.625
578,382,88,3.9761851,-.3856625,2.94873,2.657975,1.223776,1.956141,28.875
579,358,88,3.2918169,-1.532477,1.0094759,.87210572,-.75594801,0,28.875
580,283,88,2.8091991,-1.742969,.36645189,1.325161,-.52542442,.29808491,28.875
581,367,78,1.947275,-1.108663,1.297382,-.4533045,-2.254576,-.70214278,21.875
581,367,83,1.512105,-1.795768,1.504642,-.1861535,-1.486792,-2.265636,23.625
582,393,73,5.665062,1.667707,3.498836,3.0005541,1.29749,2.0196891,18.375
583,230,73,6.2031021,2.6532421,5.3444691,3.1172731,1.437896,3.0122211,18.375
583,230,78,6.4633951,2.7778871,5.1398292,3.071502,-.1274609,3.646385,21.875
584,201,78,5.6989088,2.442347,4.6193228,.79944003,.0604317,3.923686,21.875
585,375,88,6.592639,1.6094379,4.6520782,3.822751,2.0697329,3.1414821,28.875
586,365,88,6.1734338,1.294727,3.779958,3.476738,1.9059221,3.1405151,28.875
587,366,78,3.1263599,-1.027222,1.267158,.81225538,-.34041449,.64811862,21.875
587,366,83,3.4268219,-.58339632,2.1444249,1.730309,.52312309,.095957398,23.625
587,366,88,4.171268,-.1972322,2.397718,2.4475811,1.3848439,2.263505,28.875
588,355,73,6.4326029,1.722767,4.2504082,4.2357349,2.7014599,2.8332131,18.375
588,355,78,6.7367702,2.1041341,5.173769,4.5852332,2.958745,3.0764871,21.875
588,355,88,7.0591059,2.451005,5.5013809,4.4682269,3.030484,3.5388141,28.875
589,366,73,6.7256331,2.714695,5.2791901,5.5128469,3.897135,3.4656579,18.375
589,366,78,7.0648098,2.928524,5.4437871,5.5995941,3.9379139,4.9396901,21.875
589,366,83,7.2994208,3.1000919,6.5693269,6.0445151,4.6241121,4.8501611,23.625
589,366,88,7.635406,3.11795,6.295156,6.415678,4.7269168,4.528039,28.875
590,379,73,6.7193828,2.6532421,5.7550039,3.12637,.91135252,4.4444008,18.375
590,379,78,7.0991249,2.694627,5.9303708,2.8248079,.84142578,4.283113,21.875
590,379,88,7.128665,2.451005,5.884419,3.6768219,2.422106,4.3035922,28.875
591,204,73,3.712661,-.69314718,2.4066539,-.17242,-1.831966,.3502025,18.375
592,394,73,5.1904669,1.170933,3.696481,2.791949,1.249944,2.3080289,18.375
592,394,78,4.9819932,.90825862,3.163836,3.015732,1.4517291,1.959674,21.875
592,394,83,5.4529128,.89608812,2.494441,3.1256371,1.949759,2.416858,23.625
592,394,88,7.1800199,2.1041341,5.1695709,5.173676,4.0997891,3.9693739,28.875
593,332,73,5.8930411,1.453018,4.7691059,2.422297,.83952671,2.8292651,18.375
593,332,78,5.8052988,1.633154,4.801939,2.848876,1.348286,3.4484229,21.875
593,332,83,5.0299149,.78024179,4.7980909,2.9396651,.68637508,.91690099,23.625
594,381,73,5.0549421,1.06884,3.8892341,3.737977,1.303528,1.8492171,18.375
594,381,78,5.021863,.97191459,3.762934,3.5333891,1.549305,1.44252,21.875
594,381,83,4.9936252,.90138012,3.7738481,3.7453761,2.2990921,2.241554,23.625
595,220,78,4.343792,-.5412848,2.730386,.70862508,-.1443627,.80260378,21.875
595,220,83,4.2108092,-.61618608,2.851712,1.623989,.1936927,1.007431,23.625
595,220,88,3.542351,-1.127012,2.176475,2.15677,.6375221,1.1178809,28.875
596,331,78,3.632391,-1.120858,1.2472039,-1.122015,-2.7758729,.0337523,21.875
596,331,83,3.079556,-1.560648,1.398177,-1.006057,-3.005908,-1.349346,23.625
597,355,88,4.681242,-.074723601,2.1146841,1.549409,.78140569,.29591659,28.875
